BORD,QI478,QI478A,QI478E1,QI478E2,QI478E3,QI478E4,QI478E5,QI478E6,QI478E7,QI478E8,QI478E9,QI478E10,QI478F1,QI478F2_A,QI478F2_B,QI478F2_C,QI478F2_D,QI478F2_E,QI478F3,QI478F4,QI478F5,QI478F6,QI478G1,QI478G2_A,QI478G2_B,QI478G2_C,QI478G3,QI478G4,QI478H1,QI478H2,QI478H3,QI478H4,QI478H5,QI478H6,QI478H7,QI478H8_A,QI478H8_B,QI478H9,QI478H10,QI478H11,QI478H12,QI478I1,QI478I2,QI478I3,QI478I4_A,QI478I4_B,QI478I5,QI478I6,QI478I7,QI478I8,QI478J1,QI478J2,QI478J3,QI478J4_A,QI478J4_B,QI478J5,QI478J6,QI478J7,QI478J8,CASEID,BIDX,ID1
4,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1,2,2, , , , , , , , , ,      513006901  2,3,2023
5,32,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,2,1,1,1,2,1,2,1, , , , , , , , , , , , , , , , , , ,      513006901  2,2,2023
6,11,0,3,2,1,1,1,2,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513006901  2,1,2023
1,61,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,1,1,1,3,1,1,      513102801  4,1,2023
1,63,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513103301  2,2,2023
2,40,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,1,1,2,3,2,3, , , , , , , , , ,      513103301  2,1,2023
2,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,1,1,2,2,1, , , , , , , , , ,      513103401  1,1,2023
1,52,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513103601  3,1,2023
2,21,0, , , , , , , , , , , , , , , , , , , , ,1,1,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513103801  2,1,2023
2,39,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,1,1,2,3,2,2, , , , , , , , , ,      513103901  1,1,2023
1,12,0,3,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513104001  3,1,2023
1,70,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,3,2,2,      513104201  3,2,2023
2,51,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2,1,1,2,3,2,2, , , , , , , , , ,      513104201  3,1,2023
1,16,0, , , , , , , , , , ,6,2,2,2,2,2,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513200201  4,1,2023
1,10,0,3,1,1,1,2,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513200201  7,1,2023
1,71,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,1,1,1,1,2,1,      513200401  2,3,2023
2,58,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,1,1,1,2,1,      513200401  2,2,2023
3,16,0, , , , , , , , , , ,1,1,1,2,2,2,2,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513200401  2,1,2023
8,63,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,2,1,      513200401  6,1,2023
3,54,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,1,2,1, , , , , , , , , ,      513203901  2,1,2023
1,9,0,2,1,1,1,1,1,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513204001  6,1,2023
6,52,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,2,2,1, , , , , , , , , ,      513204201  2,1,2023
2,61,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1,2,1,      513204601  2,1,2023
2,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,1,2,1, , , , , , , , , ,      513204701  2,2,2023
3,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,1,1,1,1,1,2,2,1, , , , , , , , , , , , , , , , , , ,      513204701  2,1,2023
2,53,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,1,2,1,1,1, , , , , , , , , ,      513204901  2,2,2023
3,33,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,1,1,1,1,1,3,1,1, , , , , , , , , , , , , , , , , , ,      513204901  2,1,2023
2,60,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,      513300701  2,2,2023
3,35,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,2,1,1,1,1,2,1,1, , , , , , , , , , , , , , , , , , ,      513300701  2,1,2023
5,51,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,2,2,1, , , , , , , , , ,      513301001  2,1,2023
1,43,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,2,2,1, , , , , , , , , ,      513305001  2,1,2023
3,37,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,1,1,2,3,2,2, , , , , , , , , ,      513309501  1,1,2023
3,13,0, , , , , , , , , , ,4,2,2,2,2,2,2,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513309601  2,1,2023
4,39,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,1,2,2,2, , , , , , , , , ,      513400301  2,1,2023
1,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,2,1,1,1,2,2,2,1, , , , , , , , , , , , , , , , , , ,      513400501  4,1,2023
3,23,0, , , , , , , , , , , , , , , , , , , , ,2,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513412801  2,1,2023
1,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,2,1,2,2, , , , , , , , , ,      513412901  3,1,2023
1,61,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,2,2,1,2,1,      513413101  2,2,2023
2,46,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,1,2,1,2,1, , , , , , , , , ,      513413101  2,1,2023
1,22,0, , , , , , , , , , , , , , , , , , , , ,1,1,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513414401  4,1,2023
5,23,0, , , , , , , , , , , , , , , , , , , , ,2,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513414501  2,1,2023
5,39,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,2,2,1, , , , , , , , , ,      513414601  2,1,2023
1,44,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,1,1,2,2, , , , , , , , , ,      513505701  2,2,2023
3,56,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1,2,1,      513509001  1,1,2023
1,16,0, , , , , , , , , , ,6,2,2,2,2,2,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513511001  2,1,2023
1,44,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,2,2,1, , , , , , , , , ,      513602201  4,1,2023
2,10,0,4,1,1,1,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513605001  2,1,2023
4,53,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,2,1,2,1, , , , , , , , , ,      513607101  2,1,2023
2,65,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,3,2,1,      513610201  1,1,2023
1,10,0,4,2,1,1,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513702601  2,1,2023
1,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,1,3,1,2, , , , , , , , , ,      513705201  4,1,2023
3,54,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,2,2,2,2, , , , , , , , , ,      513706001  2,1,2023
1,59,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,2,2,1,      513707401  2,2,2023
2,22,0, , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513707401  2,1,2023
2,42,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,1,1,1, , , , , , , , , ,      513711201  2,1,2023
1,40,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,1,1,1,2,1,2,2, , , , , , , , , ,      513806901  1,1,2023
3,62,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,3,2,1,      513812501  2,2,2023
4,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,1,1,1,1,2,1,3,2,1, , , , , , , , , , , , , , , , , , ,      513812501  2,1,2023
4,67,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,3,1,1,      513813401  2,1,2023
2,66,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1,2,2,      513813402  2,2,2023
2,57,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,2,2,1,      513814001  2,1,2023
1,35,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,2,2,1, , , , , , , , , , , , , , , , , , ,      513816401  2,1,2023
1,20,0, , , , , , , , , , , , , , , , , , , , ,2,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513900701  2,1,2023
1,64,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,2,2,2,      513901802  2,2,2023
2,19,0, , , , , , , , , , , , , , , , , , , , ,2,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513901802  2,1,2023
1,14,0, , , , , , , , , , ,3,2,2,2,2,2,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513905501  2,1,2023
2,15,0, , , , , , , , , , ,6,1,2,2,2,2,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      513909101  2,1,2023
2,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,2,1,3, , , , , , , , , , , , , , , , , , ,      513914001  2,1,2023
4,40,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,1,1,1,1,1,2, , , , , , , , , ,      513922001  1,1,2023
3,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,1,1,1,1,2,2, , , , , , , , , ,      514000801  2,1,2023
1,25,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,3,1,2, , , , , , , , , , , , , , , , , , ,      514002001  2,1,2023
2,55,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,2,2,3,      514002201  1,1,2023
1,51,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,1,3,1,2, , , , , , , , , ,      514004601  1,1,2023
2,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,1,2,2, , , , , , , , , ,      514014501  5,1,2023
5,68,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,2,2,1,      514016101  2,1,2023
1,42,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,1,1,1,3,1,2, , , , , , , , , ,      514105901  2,1,2023
1,39,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,1,1,1, , , , , , , , , ,      514109001  2,1,2023
1,36,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,3,1,2, , , , , , , , , , , , , , , , , , ,      514112301  2,1,2023
1,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,      514114201  2,1,2023
3,31,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,1,1,1,1,2,2,2,1, , , , , , , , , , , , , , , , , , ,      514117801  1,1,2023
3,9,0,3,1,1,1,1,1,1,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514200701  2,1,2023
1,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,1,2,1, , , , , , , , , ,      514204201  2,2,2023
2,27,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,1,2,1, , , , , , , , , , , , , , , , , , ,      514204201  2,1,2023
2,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,2,1,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , ,      514206901  2,1,2023
2,41,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,1,1,2,3,2,1, , , , , , , , , ,      514210701  2,1,2023
1,9,0,1,2,1,1,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514218902  5,1,2023
1,58,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,1,1,2,1,1,2,      514301001  2,2,2023
2,21,0, , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514301001  2,1,2023
3,58,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,1,2,2,1,2,      514303601  2,2,2023
4,25,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,2,2,2,1,1,1,3,1,2, , , , , , , , , , , , , , , , , , ,      514303601  2,1,2023
2,32,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,1,1,1,1,1,3,2,1, , , , , , , , , , , , , , , , , , ,      514304201  2,1,2023
1,38,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,1,3,2,1, , , , , , , , , ,      514306301  5,1,2023
1,39,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2,2,1,3,1,2, , , , , , , , , ,      514309901  1,2,2023
2,22,0, , , , , , , , , , , , , , , , , , , , ,2,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514309901  1,1,2023
3,14,0, , , , , , , , , , ,6,1,1,1,1,1,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514402401  2,1,2023
2,28,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,1,2,1,1,2,3,1,2, , , , , , , , , , , , , , , , , , ,      514402701  3,1,2023
5,37,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,2,1, , , , , , , , , ,      514405801  2,1,2023
1,51,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,1,1,1,1,1,1,1, , , , , , , , , ,      514406401  4,1,2023
3,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,1,2,1, , , , , , , , , ,      514407901  4,2,2023
3,53,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,1,3,1,3, , , , , , , , , ,      514408301  2,1,2023
2,36,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,1,1,1,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , ,      514501701  2,1,2023
1,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,1,2,1, , , , , , , , , ,      514505501  2,2,2023
2,17,0, , , , , , , , , , ,6,1,2,1,2,1,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514505501  2,1,2023
3,69,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,2,1,3,      514508801  2,1,2023
1,38,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,1,1,1,2, , , , , , , , , ,      514508801  5,1,2023
3,56,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,2,2,1,2,2,      514509401  1,1,2023
7,34,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,2,1,1,1,1,1,1,1,1,2, , , , , , , , , , , , , , , , , , ,      514511501  2,1,2023
1,27,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,2,2,2,1,1,1,3,2,2, , , , , , , , , , , , , , , , , , ,      514511501  6,1,2023
1,42,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,1,1,1,3,2,1, , , , , , , , , ,      514511901  2,1,2023
3,29,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,1,1,1,1,1,1,3,1,2, , , , , , , , , , , , , , , , , , ,      514604001  2,1,2023
3,25,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,2,2,2,1,1,1,3,2,1, , , , , , , , , , , , , , , , , , ,      514608401  2,1,2023
2,23,0, , , , , , , , , , , , , , , , , , , , ,2,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514609301  2,1,2023
3,23,0, , , , , , , , , , , , , , , , , , , , ,2,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514618201  2,1,2023
1,32,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,1,1,2,1,2,1,2, , , , , , , , , , , , , , , , , , ,      514700401  2,2,2023
4,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,1,1,1, , , , , , , , , ,      514702501  1,1,2023
2,9,0,4,1,1,1,2,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514704901  2,1,2023
1,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,1,1,2,3,2,2, , , , , , , , , ,      514705301  4,1,2023
4,57,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,3,1,1,      514705801  2,2,2023
5,40,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,2,1,1, , , , , , , , , ,      514705801  2,1,2023
2,49,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,1,2,1, , , , , , , , , ,      514707401  4,1,2023
3,47,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,1,2,3,1,2, , , , , , , , , ,      514801201  2,1,2023
2,60,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,1,2,1,      514803601  2,1,2023
2,25,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2,1,2,1,1,1,1,1,2,1, , , , , , , , , , , , , , , , , , ,      514804401  1,1,2023
2,62,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,3,2,1,      514804801  2,1,2023
4,70,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,2,2,2,      514809501  2,3,2023
5,57,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,2,2,2,      514809501  2,2,2023
6,12,0,5,1,1,1,1,1,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514809501  2,1,2023
1,60,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,1,1,1,2,2,      514811801  5,1,2023
4,16,0, , , , , , , , , , ,4,2,2,2,2,2,2,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514813701  2,1,2023
1,51,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,1,1,2,2,2,3, , , , , , , , , ,      514900401  2,1,2023
1,45,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,1,2,2,3, , , , , , , , , ,      514900901  4,1,2023
2,14,0, , , , , , , , , , ,6,2,2,2,2,2,2,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514901601  4,1,2023
1,13,0, , , , , , , , , , ,4,2,2,2,2,2,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      514904301  1,1,2023
2,46,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,1,2,1, , , , , , , , , ,      514904701  4,1,2023
3,59,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,2,2,1,1,1,      514910201  1,1,2023
3,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,2,1,1,1,2,1,1,2,2, , , , , , , , , , , , , , , , , , ,      514911301  2,1,2023
3,17,0, , , , , , , , , , ,4,1,2,2,2,2,2,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      515000301  1,1,2023
2,10,0,3,1,1,1,1,1,1,2,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      515002301  2,1,2023
1,30,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1,1,1,1,2,1,1, , , , , , , , , , , , , , , , , , ,      515003701  2,1,2023
4,26,0, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,2,1,1,1,1,1,3,2,1, , , , , , , , , , , , , , , , , , ,      515003801  2,1,2023
3,57,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,2,2,2,      515009901  2,2,2023
4,50,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,1,1,3,2,1, , , , , , , , , ,      515011501  2,2,2023
1,10,0,4,2,1,1,1,1,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,      515103901  5,1,2023
3,53,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,1,1,2,1,1,1,2,2, , , , , , , , , ,      515106601  2,1,2023
2,43,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,1,1,2,2,2,2, , , , , , , , , ,      515107901  2,1,2023
2,67,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,1,2,2,      515201001  2,2,2023
3,39,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,1,1,1,2,2,2, , , , , , , , , ,      515201001  2,1,2023
2,54,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,1,1,2,1,2,2, , , , , , , , , ,      515213101  2,2,2023
